tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-17,2013-12-04,01106,LA MATANZA Nº 02,Buenos Aires,Importado,2013,05,SEDAN 5 PUERTAS,092,MERCEDES BENZ,A81,A200,1,Privado,Física,RAMOS MEJIA,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2008-10-03,01106,LA MATANZA Nº 02,Buenos Aires,Protocolo 21,2008,05,SEDAN 5 PTAS,024,CHEVROLET,388,MERIVA GLS 1.8 SOHC,1,Privado,Física,RAMOS MEJIA,BUENOS AIRES,No identificado,1969,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2010-12-13,01106,LA MATANZA Nº 02,Buenos Aires,Protocolo 21,2010,04,RURAL 5 PTAS,047,FORD,597,ECOSPORT 1.6 L 4X2 XL PLUS,1,Privado,Física,VILLA LUZURIAGA,BUENOS AIRES,Femenino,1970,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-01,2014-03-20,01107,LANUS Nº 2,Buenos Aires,Importado,2014,82,PICK-UP CABINA DOBLE,M20,RAM,001,RAM 1500 5.7 V8 LARAMIE 4X4,1,Privado,Jurídica,LANÚS OESTE,BUENOS AIRES,No aplica,2008,No aplica,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-03,2010-11-04,01107,LANUS Nº 2,Buenos Aires,Nacional,2010,17,SEDAN 5 PTAS,34,PEUGEOT,JW,206 GENERATION,1,Privado,Física,VALENTÍN ALSINA,BUENOS AIRES,Femenino,1988,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-01,2007-02-02,01107,LANUS Nº 2,Buenos Aires,Nacional,2007,17,SEDAN 5 PUERTAS,53,VOLKSWAGEN,KP,SURAN,1,Privado,Física,LANUS OESTE,BUENOS AIRES,No identificado,1980,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2014-10-31,01107,LANUS Nº 2,Buenos Aires,Protocolo 21,2014,05,SEDAN 5 PUERTAS,130,TOYOTA,857,ETIOS XS 1.5 M/T,1,Privado,Física,VILLA DE LOS INDUSTRIALES,BUENOS AIRES,Femenino,1953,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2010-05-03,01107,LANUS Nº 2,Buenos Aires,Protocolo 21,2010,02,SEDAN 4 PTAS,024,CHEVROLET,453,CORSA II 1.8L 4P GL AA+DIR GAS,1,Privado,Física,LANÚS OESTE,BUENOS AIRES,No identificado,1965,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2005-01-06,01107,LANUS Nº 2,Buenos Aires,Nacional,2005,18,SEDAN 3 PTAS,34,PEUGEOT,EH,206 XS 1.6 3P ABS,1,Privado,Física,VALENTIN ALSINA,BUENOS AIRES,No identificado,1947,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2010-08-23,01107,LANUS Nº 2,Buenos Aires,Protocolo 21,2010,05,SEDAN 5 PTAS,024,CHEVROLET,452,CORSA II 1.8L 5P GL AA+DIR GAS,1,Privado,Física,LANUS OESTE,BUENOS AIRES,Masculino,1983,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-23,1995-12-21,01107,LANUS Nº 2,Buenos Aires,Protocolo 21,1995,,SEDAN 4 PTAS,,FORD,,ORION GHIA 2.0I,1,Privado,Física,LANÚS OESTE,BUENOS AIRES,No identificado,1990,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,1994-10-11,01107,LANUS Nº 2,Buenos Aires,Nacional,1994,22,FURGON,37,RENAULT,34,RENAULT TRAFIC,1,Privado,Física,VALENTÍN ALSINA,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,1995-04-03,01107,LANUS Nº 2,Buenos Aires,Nacional,1995,12,SEDAN 4 PTAS,34,PEUGEOT,06,504 XSD TF,1,Privado,Física,LANUS,BUENOS AIRES,No identificado,1939,No identificado,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,1998-11-06,01107,LANUS Nº 2,Buenos Aires,Protocolo 21,1998,02,SEDAN 4 PTAS,024,CHEVROLET,242,VECTRA GL 2.0 MPFI,1,Privado,Física,VALENTIN ALSINA - LANUS,BUENOS AIRES,No identificado,1960,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,1990-08-22,01107,LANUS Nº 2,Buenos Aires,Nacional,1990,20,PICK-UP,19,FORD,11,F-100,1,Privado,Física,LANUS,BUENOS AIRES,No identificado,1980,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2007-01-16,01107,LANUS Nº 2,Buenos Aires,Nacional,2007,12,SEDAN 4 PTAS,08,CHEVROLET,BD,CORSA CLASSIC 4P SUPER 1.6N,1,Privado,Física,VALENTIN ALSINA,BUENOS AIRES,No identificado,1994,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2018-03-14,01108,OLIVOS Nº 02,Buenos Aires,Importado,2018,13,FURGON,Q48,DFSK,002,C35,1,Privado,Física,VICENTE LÓPEZ,BUENOS AIRES,Masculino,1979,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-12,2012-11-12,01108,OLIVOS Nº 02,Buenos Aires,Importado,2012,04,RURAL 5 PUERTAS,104,PEUGEOT,644,3008 PREMIUM PLUS 163CV TIPTRONI,1,Privado,Física,FLORIDA,BUENOS AIRES,No identificado,1993,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-02,2017-10-17,01110,SAN ANDRES DE GILES,Buenos Aires,Nacional,2017,20,PICK-UP,68,TOYOTA,94,HILUX 4X4 D/C SRV 2.8 TDI 6 A/T,1,Privado,Física,SAN ANDRÉS DE GILES,BUENOS AIRES,Masculino,1983,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-23,2018-03-12,01111,SAN ISIDRO Nº 02,Buenos Aires,Nacional,2018,17,SEDAN 5 PUERTAS,19,FORD,XH,FOCUS 5P 1.6L N MT S,1,Privado,Física,BECCAR,BUENOS AIRES,Masculino,1964,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,1995-01-03,01111,SAN ISIDRO Nº 02,Buenos Aires,Nacional,1995,11,SEDAN 2 PTAS,17,FIAT,72,UNO CL-3P,1,Privado,Física,BECCAR,BUENOS AIRES,Masculino,2002,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-01,2013-10-17,01113,SAN VICENTE,Buenos Aires,Importado,2013,04,RURAL 5 PUERTAS,024,CHEVROLET,630,CHEVROLET TRACKER FWD LTZ,1,Privado,Física,GUERNICA,BUENOS AIRES,Femenino,1982,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-01,2015-06-17,01113,SAN VICENTE,Buenos Aires,Protocolo 21,2015,05,SEDAN 5 PUERTAS,047,FORD,A41,FIESTA 1.6L S,1,Privado,Física,DOMSELAAR,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-01,2013-05-30,01113,SAN VICENTE,Buenos Aires,Importado,2013,04,RURAL 5 PTAS,112,RENAULT,930,DUSTER CONFORT PLUS 1.6 4X2 ABS,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Masculino,1964,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-03,1999-01-27,01113,SAN VICENTE,Buenos Aires,Protocolo 21,1999,05,SEDAN 5 PUERTAS,024,CHEVROLET,103,CORSA GL 1.6 MPFI,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2007-04-03,01113,SAN VICENTE,Buenos Aires,Importado,2007,22,SEDAN 3 PTAS,136,VOLKSWAGEN,376,NEW BEETLE 2.5 SPORT,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Femenino,1979,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2007-03-29,01113,SAN VICENTE,Buenos Aires,Nacional,2007,12,SEDAN 4 PTAS,08,CHEVROLET,BD,CORSA CLASSIC 4P SUPER 1.6N,1,Privado,Física,GUERNICA,BUENOS AIRES,Femenino,1990,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2012-10-30,01113,SAN VICENTE,Buenos Aires,Nacional,2012,22,FURGON VIDRIADO C/AS,37,RENAULT,XN,KANGOO CONFORT 1.5 5A DCI CD DA CA SVT2P,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Masculino,1964,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2011-09-28,01113,SAN VICENTE,Buenos Aires,Protocolo 21,2011,04,RURAL 5 PTAS,047,FORD,595,ECOSPORT 2.0 L 4X2 XLT,1,Privado,Física,GUERNICA - PARTIDO: PTE. PERON,BUENOS AIRES,Masculino,1964,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2013-01-15,01113,SAN VICENTE,Buenos Aires,Importado,2013,04,RURAL 5 PUERTAS,112,RENAULT,883,DUSTER CONFORT PLUS 1.6 4X2,1,Privado,Física,SAN VICENTE,BUENOS AIRES,Masculino,1964,ARGENTINA,50,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,1991-01-17,01113,SAN VICENTE,Buenos Aires,Nacional,1991,12,SEDAN 4 PTAS,34,PEUGEOT,06,504SRDTFA,1,Privado,Física,GUERNICA,BUENOS AIRES,Masculino,1957,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2015-10-07,01113,SAN VICENTE,Buenos Aires,Importado,2014,21,COUPE,136,VOLKSWAGEN,483,SCIROCCO 1.4 TSI,1,Privado,Física,GUERNICA,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-12,2015-06-30,01113,SAN VICENTE,Buenos Aires,Nacional,2015,17,SEDAN 5 PUERTAS,08,CHEVROLET,DT,AGILE LS 5P 1.4N,1,Privado,Física,GUERNICA,BUENOS AIRES,Femenino,1978,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,1997-07-28,01113,SAN VICENTE,Buenos Aires,Importado,1997,13,FURGON VIDRIADO C/ ASIENTOS,112,RENAULT,122,EXPRESS,1,Privado,Física,GUERNICA,BUENOS AIRES,Masculino,1985,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2004-01-06,01113,SAN VICENTE,Buenos Aires,Protocolo 21,2004,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,GUERNICA PTE PERON,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2011-06-02,01113,SAN VICENTE,Buenos Aires,Importado,2011,02,SEDAN 4 PUERTAS,024,CHEVROLET,483,AVEO LT 1.6N MT,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Masculino,1994,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2000-05-29,01113,SAN VICENTE,Buenos Aires,Nacional,2000,12,SEDAN 4 PTAS,37,RENAULT,DB,RENAULT 19 RE D AA.DIREC,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Femenino,1971,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2010-01-04,01113,SAN VICENTE,Buenos Aires,Nacional,2010,17,SEDAN 5 PTAS,34,PEUGEOT,JX,207 COMPACT XS 1.6 5P,1,Privado,Física,GUERNICA,BUENOS AIRES,Femenino,1972,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2013-10-31,01113,SAN VICENTE,Buenos Aires,Protocolo 21,2013,13,FURGON VIDRIADO C/ ASIENTOS,044,FIAT,711,DUCATO MAXICARGO 2.3 JTD,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Masculino,2000,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2008-09-10,01113,SAN VICENTE,Buenos Aires,Protocolo 21,2008,02,SEDAN 4 PTAS,024,CHEVROLET,453,CORSA II 1.8L 4P GL AA+DIR GAS,1,Privado,Física,SAN VICENTE,BUENOS AIRES,Femenino,1987,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2006-05-11,01113,SAN VICENTE,Buenos Aires,Nacional,2006,17,SEDAN 5 PTAS,34,PEUGEOT,FH,307 XS 2.0 HDI 5P 90CV,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,1997-05-02,01113,SAN VICENTE,Buenos Aires,Nacional,1997,12,SEDAN 4 PTAS,17,FIAT,29,SIENA HL 4P,1,Privado,Física,GUERNICA,BUENOS AIRES,Femenino,1992,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2011-04-07,01113,SAN VICENTE,Buenos Aires,Nacional,2011,17,SEDAN 5 PTAS,34,PEUGEOT,KV,207 COMPACT XT HDI 1.4 5P,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Femenino,1976,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2006-02-14,01113,SAN VICENTE,Buenos Aires,Nacional,2006,18,SEDAN 3 PTAS,34,PEUGEOT,EF,206 XR PRESENCE 1.4 3P,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Femenino,1978,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2013-08-12,01113,SAN VICENTE,Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PUERTAS,044,FIAT,725,UNO 1.4 8V,1,Privado,Física,GUERNICA,BUENOS AIRES,Masculino,1981,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2004-06-24,01114,CAÑUELAS,Buenos Aires,Protocolo 21,2004,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,CAÑUELAS,BUENOS AIRES,Masculino,1998,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2012-11-01,01114,CAÑUELAS,Buenos Aires,Importado,2012,05,SEDAN 5 PTAS,024,CHEVROLET,569,SONIC 1.6 LTZ M/T,1,Privado,Física,CAÑUELAS,BUENOS AIRES,No identificado,1989,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,1997-05-29,01114,CAÑUELAS,Buenos Aires,Importado,1997,02,SEDAN 4 PUERTAS,104,PEUGEOT,072,306 ST,1,Privado,Física,CAÑUELAS,BUENOS AIRES,No identificado,1978,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-02,2009-03-23,01115,MORON Nº 01,Buenos Aires,Nacional,2009,22,FURGON,07,CITROEN,20,BERLINGO FURGON 1.9D FULL,1,Privado,Física,MORON,BUENOS AIRES,No identificado,1988,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-02,2018-06-29,01115,MORON Nº 01,Buenos Aires,Protocolo 21,2018,05,SEDAN 5 PUERTAS,047,FORD,A36,FIESTA 1.6L SE,1,Privado,Física,MORON,BUENOS AIRES,Femenino,1992,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-03,1993-01-06,01115,MORON Nº 01,Buenos Aires,Nacional,1993,12,SEDAN 4 PUERTAS,34,PEUGEOT,03,504 SRTCA,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1969,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-04,1994-12-23,01115,MORON Nº 01,Buenos Aires,Nacional,1994,12,SEDAN 4 PTAS,17,FIAT,59,DUNA CL 1.6,1,Privado,Física,MORON,BUENOS AIRES,No identificado,1955,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2004-09-24,01115,MORON Nº 01,Buenos Aires,Nacional,2004,20,PICK-UP,19,FORD,PC,RANGER XL C/C 4X2 2.8L D,1,Privado,Física,MORON,BUENOS AIRES,Masculino,1946,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2014-01-09,01115,MORON Nº 01,Buenos Aires,Protocolo 21,2014,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,495,GOL TREND 1.6 GP,1,Privado,Física,MORON,BUENOS AIRES,No identificado,1952,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2015-11-09,01115,MORON Nº 01,Buenos Aires,Nacional,2015,22,FURGON,37,RENAULT,ZL,KANGOO PH3 CONFORT 1.6 1P,1,Privado,Física,MORÓN,BUENOS AIRES,No identificado,1966,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2014-03-07,01115,MORON Nº 01,Buenos Aires,Protocolo 21,2014,13,FURGON VIDRIADO CON ASIENTOS,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,MORÓN,BUENOS AIRES,No identificado,1973,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2000-03-22,01115,MORON Nº 01,Buenos Aires,Nacional,2000,41,FAMILIAR,37,RENAULT,EH,KANGOO RL DIE DA,1,Privado,Física,MORON,BUENOS AIRES,No identificado,1972,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-12,2008-07-24,01115,MORON Nº 01,Buenos Aires,Protocolo 21,2008,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1997,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2020-02-27,01115,MORON Nº 01,Buenos Aires,Importado,2020,04,RURAL 5 PUERTAS,C54,LIFAN,047,M7 2.0 VVT,1,Privado,Jurídica,MORÓN,BUENOS AIRES,No aplica,2003,No aplica,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,1997-07-23,01115,MORON Nº 01,Buenos Aires,Nacional,1997,20,SIN ESPECIFICACION,68,TOYOTA,08,HILUX 4X4 CABINA DOBLE SR5,1,Privado,Jurídica,MORON,BUENOS AIRES,No aplica,1977,No aplica,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2018-11-07,01115,MORON Nº 01,Buenos Aires,Importado,2018,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,625,GOLF COMFORTLINE 1.4L TSI DQ,1,Privado,Física,MORÓN,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2012-02-10,01115,MORON Nº 01,Buenos Aires,Importado,2012,04,RURAL 5 PUERTAS,104,PEUGEOT,614,3008 PREMIUM PLUS 156 CV,1,Privado,Física,MORÓN,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-17,2008-02-21,01115,MORON Nº 01,Buenos Aires,Nacional,2008,18,SEDAN 3 PTAS,34,PEUGEOT,FN,206 XS PREMIUM HDI 3P,1,Privado,Física,MORON,BUENOS AIRES,Masculino,1998,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-17,2014-05-29,01115,MORON Nº 01,Buenos Aires,Protocolo 21,2014,05,SEDAN 5 PUERTAS,112,RENAULT,925,SANDERO PRIVILEGE 1.6 16V NAV,1,Privado,Física,MORON,BUENOS AIRES,Masculino,1983,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2011-05-02,01115,MORON Nº 01,Buenos Aires,Protocolo 21,2011,04,RURAL 5 PTAS,044,FIAT,717,PALIO WEEKEND 1.4,1,Privado,Física,MORON,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2007-07-06,01115,MORON Nº 01,Buenos Aires,Protocolo 21,2007,02,SEDAN 4 PTAS,112,RENAULT,607,MEGANE 2.0 16V LUXE,1,Privado,Física,MORON,BUENOS AIRES,No identificado,2000,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2018-01-17,01115,MORON Nº 01,Buenos Aires,Protocolo 21,2018,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,577,GOL TREND 1.6 MSI,1,Privado,Física,MORON,BUENOS AIRES,Masculino,1962,ARGENTINA,50,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2014-04-28,01115,MORON Nº 01,Buenos Aires,Protocolo 21,2014,02,SEDAN 4 PUERTAS,044,FIAT,783,GRAND SIENA ESSENCE 1.6 16V,1,Privado,Física,MORÓN,BUENOS AIRES,No identificado,1959,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,2011-07-14,01115,MORON Nº 01,Buenos Aires,Protocolo 21,2011,22,SEDAN 3 PTAS,136,VOLKSWAGEN,463,GOL 1.4 L,1,Privado,Física,MORÓN,BUENOS AIRES,No identificado,1984,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2011-01-24,01115,MORON Nº 01,Buenos Aires,Importado,2011,10,TODO TERRENO,055,HONDA,882,CR-V EX,1,Privado,Física,MORÓN,BUENOS AIRES,Femenino,1991,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-03,2013-11-20,01117,TRES DE FEBRERO Nº 2,Buenos Aires,Importado,2013,04,RURAL 5 PUERTAS,104,PEUGEOT,698,3008 ALLURE,1,Privado,Física,CASEROS,BUENOS AIRES,No identificado,1977,PARAGUAY,100,06,PRY
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2013-07-24,01117,TRES DE FEBRERO Nº 2,Buenos Aires,Nacional,2013,17,SEDAN 5 PUERTAS,34,PEUGEOT,LK,308 ACTIVE 1.6N,1,Privado,Física,CASEROS,BUENOS AIRES,Femenino,1979,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2005-01-04,01117,TRES DE FEBRERO Nº 2,Buenos Aires,Protocolo 21,2005,02,SEDAN 4 PTAS,044,FIAT,600,SIENA FIRE 1242 MPI 16V,1,Privado,Física,CASEROS,BUENOS AIRES,No identificado,1976,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2019-05-03,01117,TRES DE FEBRERO Nº 2,Buenos Aires,Importado,2019,02,SEDAN 4 PUERTAS,027,CITROEN,423,C-ELYSÈE HDI 92 FEEL,1,Privado,Física,CASEROS,BUENOS AIRES,Masculino,1951,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2013-03-22,01117,TRES DE FEBRERO Nº 2,Buenos Aires,Nacional,2013,20,PICK-UP,68,TOYOTA,41,HILUX 4X2 CABINA DOBLE SRV 3.0 TDI C/CUE,1,Privado,Física,CASEROS,BUENOS AIRES,Masculino,1940,PARAGUAY,100,06,PRY
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2018-05-02,01117,TRES DE FEBRERO Nº 2,Buenos Aires,Protocolo 21,2018,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,638,POLO TRENDLINE 1.6 MSI 110CV,1,Privado,Física,CASEROS,BUENOS AIRES,Masculino,1985,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2005-05-30,01117,TRES DE FEBRERO Nº 2,Buenos Aires,Nacional,2005,22,FURGON,53,VOLKSWAGEN,KC,CADDY 1.9 SD (4512)501,1,Privado,Física,M.CORONADO,BUENOS AIRES,Masculino,1965,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-23,2017-12-06,01117,TRES DE FEBRERO Nº 2,Buenos Aires,Protocolo 21,2017,02,SEDAN 4 PUERTAS,024,CHEVROLET,704,PRISMA JOY 4P 1.4 N LS MT +,1,Privado,Física,CASEROS,BUENOS AIRES,Masculino,1996,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2005-02-01,01117,TRES DE FEBRERO Nº 2,Buenos Aires,Importado,2005,02,SEDAN 4 PTAS,136,VOLKSWAGEN,330,PASSAT V6 4 MOTION,1,Privado,Física,CASEROS,BUENOS AIRES,Masculino,1973,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2010-07-01,01117,TRES DE FEBRERO Nº 2,Buenos Aires,Importado,2010,05,SEDAN 5 PUERTAS,024,CHEVROLET,488,SPARK LT,1,Privado,Física,CASEROS,BUENOS AIRES,No identificado,1967,ARGENTINA,100,06,ARG
