"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-10","2011-06-06",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","34","PEUGEOT","KX","408 ALLURE TIPTRONIC 2.0N","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-11","2003-11-11",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2003","18","SEDAN 3 PTAS","08","CHEVROLET","AM","CORSA CLASSIC 3P BASE 1.6N","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-25","1987-05-08",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1987","26","CHASIS C/CABINA","29","MERCEDES BENZ","02","L608D/35","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1983","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-26","2003-01-07",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","2003","04","RURAL 5 PTAS","136","VOLKSWAGEN","276","GOL COUNTRY 1.6","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-01","1997-09-18",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Importado","1997","02","SEDAN 4 PTAS","055","HONDA","001","CIVIC EX","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","No identificado","1967","CHILE",100,"06","CHL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-11","1995-05-11",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","53","VOLKSWAGEN","12","POINTER GL","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-11","1999-03-31",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","1999","41","FAMILIAR","34","PEUGEOT","86","PARTNER 1.9 AA","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-17","2013-08-22",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Protocolo 21","2013","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-19","2012-09-20",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Masculino","1963","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-22","2011-07-06",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","2011","11","SEDAN 2 PTAS","68","TOYOTA","39","HILUX 4X4 CABINA DOBLE SR C/AB 3.0 TDI","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","No identificado","1975","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-08","2007-01-11",1033,"GENERAL BELGRANO","Buenos Aires","Protocolo 21","2007","04","RURAL 5 PTAS","047","FORD","736","ECOSPORT 1.4L TDCI 4X2 XLS MP3","1","Privado","Física","GENERAL BELGRANO","BUENOS AIRES","Femenino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-11","2010-04-26",1033,"GENERAL BELGRANO","Buenos Aires","Protocolo 21","2010","82","PICK-UP CABINA DOBLE","093","MITSUBISHI","528","L200 TRITON HPE 3.2 CR","1","Privado","Física","GENERAL BELGRANO","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-02-01","2013-01-25",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","37","RENAULT","YD","CLIO MIO 5P EXPRESSION PACK I","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-02","2018-04-05",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2018","12","SEDAN 4 PUERTAS","07","CITROEN","FB","C4 LOUNGE HDI 115 MT6 FEEL PACK AM19","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-02","2012-03-29",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-02","2010-04-06",1043,"LA PLATA Nº 01","Buenos Aires","Importado","2010","02","SEDAN 4 PTAS","055","HONDA","C32","CITY EXL M/T","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-02","2015-02-24",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2015","02","SEDAN 4 PUERTAS","130","TOYOTA","874","COROLLA XEI 1.8 6M/T","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-03","2014-12-16",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","34","PEUGEOT","KY","408 ALLURE+ 2.0N","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-03","2011-01-11",1043,"LA PLATA Nº 01","Buenos Aires","Importado","2011","02","SEDAN 4 PTAS","136","VOLKSWAGEN","282","BORA TDI","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-03","2018-01-03",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","549","HIGH UP! 1.0 MPI I-MOTION","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-03","2007-07-20",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2007","02","SEDAN 4 PUERTAS","112","RENAULT","555","MEGANE II DCI PRIVILEGE","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-04","2017-10-27",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","047","FORD","A41","FIESTA 1.6L S","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-01","2005-05-04",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2005","11","PICK UP","024","CHEVROLET","323","S10 2.8 T.I. (CABINA DOBLE)","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-08","2014-01-30",1043,"LA PLATA Nº 01","Buenos Aires","Importado","2014","04","RURAL 5 PUERTAS","024","CHEVROLET","630","CHEVROLET TRACKER FWD LTZ","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-08","2010-08-10",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-08","2013-01-08",1043,"LA PLATA Nº 01","Buenos Aires","Importado","2013","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","438","PASSAT CC 2.0 TSI","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-08","2018-03-16",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2018","12","SEDAN 4 PUERTAS","17","FIAT","CJ","CRONOS DRIVE 1.3 MT","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-09","2012-12-18",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PTAS","047","FORD","816","KA FLY VIRAL 1.6L","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-02-09","2016-05-26",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2016","02","SEDAN 4 PUERTAS","112","RENAULT","986","NUEVO LOGAN PRIVILEGE 1.6 16V","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-09","2010-01-14",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2010","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-09","2018-01-31",1043,"LA PLATA Nº 01","Buenos Aires","Importado","2018","05","SEDAN 5 PUERTAS","102","NISSAN","721","KICKS ADVANCE MT","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-09","2017-10-27",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","34","PEUGEOT","NK","308 ALLURE 1.6 HDI","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-09","2004-07-05",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-09","2015-01-07",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2015","02","SEDAN 4 PUERTAS","130","TOYOTA","858","ETIOS XLS 1.5 M/T","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-10","2017-04-21",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2017","02","SEDAN 4 PUERTAS","130","TOYOTA","871","COROLLA XEI PACK 1.8 CVT","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-17","2013-01-30",1043,"LA PLATA Nº 01","Buenos Aires","Importado","2013","02","SEDAN 4 PTAS.","024","CHEVROLET","573","AVEO G3 LT 1.6N M/T","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-18","2010-07-15",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2010","18","SEDAN 3 PTAS","08","CHEVROLET","CZ","CLASSIC 3 PTAS. LS AA+DIR 1.4N","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-19","2012-08-13",1043,"LA PLATA Nº 01","Buenos Aires","Importado","2012","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","471","PASSAT 2.0 TDI BLUEMOTION TECHNO","1","Privado","Jurídica","LA  PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-22","2017-04-26",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2017","12","SEDAN 4 PUERTAS","07","CITROEN","ED","C4 LOUNGE HDI 115 MT6 FEEL PACK","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-24","2018-02-16",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","047","FORD","A85","KA SE 1.5L","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-24","2019-09-04",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2019","02","SEDAN 4 PUERTAS","130","TOYOTA","874","COROLLA XEI 1.8 6M/T","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-24","2015-12-17",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2015","04","RURAL 5 PUERTAS","047","FORD","998","ECOSPORT SE 1.6L MT N","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-02-24","2011-09-16",1043,"LA PLATA Nº 01","Buenos Aires","Importado","2011","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","335","BORA 1.8T","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-01","2007-02-19",1044,"LA PLATA Nº 02","Buenos Aires","Nacional","2007","20","PICK-UP","68","TOYOTA","26","HILUX 4X4 CABINA DOBLE DX 2.5 TD","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-02","2010-01-05",1045,"LA PLATA Nº 03","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","08","CHEVROLET","CK","CORSA CLASSIC 4 PTAS GLS 1.4N","1","Privado","Física","SAN LORENZO-LA PLATA","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-11","2011-10-27",1045,"LA PLATA Nº 03","Buenos Aires","Nacional","2011","20","PICK-UP","68","TOYOTA","39","HILUX 4X4 CABINA DOBLE SR C/AB 3.0 TDI","1","Privado","Física","LOS HORNOS-LA PLATA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-12","2000-03-02",1045,"LA PLATA Nº 03","Buenos Aires","Importado","2000","05","SEDAN 5 PTAS","047","FORD","491","FOCUS GHIA D","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-18","1995-06-16",1045,"LA PLATA Nº 03","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 XSD TF","1","Privado","Física","LA PLATA","BUENOS AIRES","No identificado","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-22","1986-10-02",1045,"LA PLATA Nº 03","Buenos Aires","Nacional","1986","12","SEDAN 4 PUERTAS","37","RENAULT","07","RENAULT 12 TL/1986","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-25","2013-10-23",1045,"LA PLATA Nº 03","Buenos Aires","Protocolo 21","2013","04","RURAL 5 PUERTAS","047","FORD","998","ECOSPORT SE 1.6L MT N","1","Privado","Física","VILLA ELVIRA-LA PLATA","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-25","2000-12-27",1045,"LA PLATA Nº 03","Buenos Aires","Nacional","2000","22","FURGON","53","VOLKSWAGEN","01","CADDY 1.9 SD","1","Privado","Física","VILLA GARIBALDI-LA PLATA","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-05","1992-09-03",1046,"LA PLATA Nº 04","Buenos Aires","Nacional","1992","11","SEDAN 2 PTAS","17","FIAT","66","SPAZIO T","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-08","1997-08-29",1046,"LA PLATA Nº 04","Buenos Aires","Nacional","1997","16","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLD","1","Privado","Física","LOS HORNOS","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-24","1994-02-14",1046,"LA PLATA Nº 04","Buenos Aires","Nacional","1994","11","SEDAN 2 PTAS","17","FIAT","66","VIVACE","1","Privado","Física","JOSE HERNANDEZ","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-25","2010-02-03",1046,"LA PLATA Nº 04","Buenos Aires","Importado","2010","02","SEDAN 4 PTAS","055","HONDA","C29","CITY LX M/T","1","Privado","Física","M B GONNET","BUENOS AIRES","Masculino","1975","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-03","2014-07-28",1047,"LANUS Nº 1","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-04","1992-08-28",1047,"LANUS Nº 1","Buenos Aires","Nacional","1992","11","SEDAN 2 PTAS","17","FIAT","66","FIAT SPAZIO T","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1991","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-08","1992-01-14",1047,"LANUS Nº 1","Buenos Aires","Nacional","1992","12","SEDAN 5 PUERTAS","19","FORD","40","ESCORT LX","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-09","2005-10-18",1047,"LANUS Nº 1","Buenos Aires","Nacional","2005","12","SEDAN 4 PTAS","37","RENAULT","NF","MEGANE TRIC EXPRESION TD","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-22","1996-03-18",1047,"LANUS Nº 1","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","17","FIAT","63","UNO SCR-5P","1","Privado","Física","LANUS","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-24","2006-05-18",1047,"LANUS Nº 1","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","027","CITROEN","169","C3 1.4 HDI EXCLUSIVE","1","Privado","Física","V.INDUSTRIALES","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-25","2008-03-26",1047,"LANUS Nº 1","Buenos Aires","Nacional","2008","22","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","TH","KANGOO EXP CONFORT 1.6","1","Privado","Física","VALENTIN ALSINA","BUENOS AIRES","Masculino","1970","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-25","2008-06-12",1047,"LANUS Nº 1","Buenos Aires","Protocolo 21","2008","02","SEDAN 4 PUERTAS","112","RENAULT","644","MEGANE II DCI LUXE","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-26","2005-04-05",1047,"LANUS Nº 1","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PTAS","112","RENAULT","517","CLIO AUTHENTIQUE 1.5 DCI","1","Privado","Física","LANÚS","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-26","2004-03-22",1047,"LANUS Nº 1","Buenos Aires","Importado","2004","02","SEDAN 4 PTAS","136","VOLKSWAGEN","335","BORA 1.8T","1","Privado","Física","VILLA DIAMANTE - LANUS","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-17","2017-06-26",1049,"LAS FLORES","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","37","RENAULT","2P","NUEVO SANDERO DYNAMIQUE","1","Privado","Física","LAS FLORES","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-02-01","1996-07-08",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Nacional","1996","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLI 1.6","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-01","2011-06-28",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Importado","2011","02","SEDAN 4 PTAS","047","FORD","930","FIESTA KINETIC DESIGN TREND","1","Privado","Física","INGENIERO BUDGE","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-05","2008-01-28",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2008","55","UTILITARIO","044","FIAT","589","UNO VAN FIRE MPI 8V","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-10","2017-07-06",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","112","RENAULT","A41","NUEVO SANDERO GT LINE","1","Privado","Física","VILLA CARAZA","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-11","2001-01-15",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Importado","2001","30","FURGONETA","024","CHEVROLET","259","CORSA COMBO 1.7","1","Privado","Física","BANFIELD","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-17","2013-12-06",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","37","RENAULT","ZN","KANGOO PH3 AUTH. PLUS 1.6 2P","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-18","2010-05-12",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2010","91","CHASIS C/ CABINA DOR","092","MERCEDES BENZ","844","L-1624","1","Privado","Jurídica","LOMAS DE ZAMORA","BUENOS AIRES","No aplica","1992","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-19","2006-01-09",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","37","RENAULT","LY","CLIO2 F2 RN DIE EXPRESION","1","Privado","Física","TORTUGUITAS","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-19","2011-03-02",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2011","22","SEDAN 3 PUERTAS","047","FORD","816","KA FLY VIRAL 1.6L","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-19","2014-02-17",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2014","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1937","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-02-22","2013-04-16",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2013","04","RURAL 5 PTAS","047","FORD","993","ECOSPORT TITANIUM 1.6L MT N","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1963","ARGENTINA",100,"06","ARG"
